Year,Team,Real Win Total,Real Loss Total,Pythag
2019,Alcorn State Braves,10,21,0.273965829
2019,American Eagles,15,15,0.608492597
2019,Appalachian State Mountaineers,11,21,0.518094603
2019,Arizona State Sun Devils,23,11,0.640000283
2019,Arizona Wildcats,17,15,0.572796468
2019,Arkansas Razorbacks,18,16,0.601747716
2019,Arkansas State Red Wolves,13,19,0.379416268
2019,Arkansas-Little Rock Trojans,10,21,0.442984124
2019,Arkansas-Pine Bluff Golden Lions,13,19,0.319864267
2019,Army Black Knights,13,19,0.458627691
2019,Auburn Tigers,30,10,0.81978281
2019,Austin Peay State Governors,22,11,0.768054761
2019,Ball State Cardinals,16,17,0.620440048
2019,Baylor Bears,20,14,0.646833755
2019,Belmont Bruins,27,6,0.840341975
2019,Bethune Cookman Wildcats,14,17,0.550681482
2019,Binghamton Bearcats,10,23,0.26600975
2019,Boise State Broncos,13,20,0.610057343
2019,Boston College Eagles,14,17,0.431361836
2019,Boston University Terriers,15,18,0.497852067
2019,Bowling Green State Falcons,22,12,0.664420578
2019,Bradley Braves,20,15,0.548719407
2019,Brigham Young Cougars,19,13,0.592889563
2019,Brown Bears,20,12,0.663567952
2019,Bryant University Bulldogs,10,20,0.258572296
2019,Bucknell Bison,21,12,0.617818212
2019,Buffalo Bulls,32,4,0.857106487
2019,Butler Bulldogs,16,17,0.540165633
2019,Cal Poly-Slo Mustangs,6,23,0.220527369
2019,California Baptist Lancers,16,15,0.671594709
2019,California Golden Bears,8,23,0.229518124
2019,California State-Bakersfield Roadrunners,18,16,0.5
2019,California State-Fullerton Titans,16,18,0.524280184
2019,California State-Long Beach 49ers,15,19,0.461108385
2019,California State-Northridge Matadors,13,21,0.40451379
2019,California State-Sacramento Hornets,15,16,0.549300843
2019,California-Davis Aggies,11,20,0.391040703
2019,California-Irvine Anteaters,31,6,0.788289774
2019,California-Riverside Highlanders,10,23,0.358250874
2019,California-Santa Barbara Gauchos,22,10,0.747399898
2019,Campbell Fighting Camels,20,13,0.670425862
2019,Canisius Golden Griffins,15,17,0.363893699
2019,Central Arkansas Bears,14,19,0.381523986
2019,Central Connecticut State Blue Devils,11,20,0.325923224
2019,Central Florida Knights,24,9,0.762904468
2019,Central Michigan Chippewas,23,12,0.680558609
2019,Charleston Southern Buccaneers,18,16,0.700709797
2019,Chicago State Cougars,3,29,0.036654367
2019,Cincinnati Bearcats,28,7,0.79886297
2019,Citadel Bulldogs,12,18,0.469111425
2019,Clemson Tigers,20,14,0.67914289
2019,Cleveland State Vikings,10,21,0.355935079
2019,Coastal Carolina Chanticleers,17,17,0.617915989
2019,Colgate Red Raiders,24,11,0.68204384
2019,College of Charleston Cougars,24,9,0.693663822
2019,Colorado Buffaloes,23,13,0.707822348
2019,Colorado State Rams,12,20,0.486120432
2019,Columbia Lions,10,18,0.50872571
2019,Connecticut Huskies,16,17,0.58685369
2019,Coppin State Eagles,8,25,0.150805239
2019,Cornell Big Red,15,16,0.427628504
2019,Creighton Blue Jays,20,15,0.655599315
2019,Dartmouth College Big Green,11,19,0.552543356
2019,Davidson College Wildcats,24,10,0.689118484
2019,Dayton Flyers,21,12,0.730462779
2019,Delaware Blue Hens,17,16,0.469711333
2019,Delaware State Hornets,6,25,0.122152255
2019,Denver Pioneers,8,22,0.252495114
2019,DePaul Blue Demons,19,17,0.564034237
2019,Detroit-Mercy Titans,11,20,0.31002439
2019,Drake Bulldogs,24,10,0.674628876
2019,Drexel Dragons,13,19,0.447892152
2019,Duke Blue Devils,32,6,0.884845106
2019,Duquesne Dukes,19,13,0.540559978
2019,East Carolina Pirates,10,21,0.271555945
2019,East Tennessee State Buccaneers,24,10,0.795503492
2019,Eastern Illinois Panthers,14,18,0.335974522
2019,Eastern Kentucky Colonels,13,18,0.485045283
2019,Eastern Michigan Eagles,15,17,0.488396539
2019,Eastern Washington Eagles,16,18,0.431573876
2019,Elon Phoenix,11,21,0.314471452
2019,Evansville Aces,11,21,0.407595279
2019,Fairfield Stags,9,22,0.387104129
2019,Fairleigh Dickinson-Metropolitan Knights,21,14,0.603301499
2019,Florida A&M Rattlers,12,19,0.338684224
2019,Florida Atlantic Owls,17,16,0.587781065
2019,Florida Gators,20,16,0.65809148
2019,Florida Gulf Coast Eagles,14,18,0.412537984
2019,Florida International Panthers,20,14,0.559017642
2019,Florida State Seminoles,29,8,0.753355642
2019,Fordham Rams,12,20,0.460279591
2019,Fresno State Bulldogs,23,9,0.781330344
2019,Furman  Paladins,25,8,0.838295455
2019,Gardner Webb Runnin Bulldogs,23,12,0.728891178
2019,George Mason Patriots,18,15,0.527806661
2019,George Washington Colonials,9,24,0.232599718
2019,Georgetown Hoyas,19,14,0.548135868
2019,Georgia Bulldogs,11,21,0.401828837
2019,Georgia Southern Eagles,21,12,0.717537959
2019,Georgia State Panthers,24,10,0.606134216
2019,Georgia Tech Yellow Jackets,14,18,0.452787204
2019,Gonzaga Bulldogs,33,4,0.956293098
2019,Grambling State Tigers,17,17,0.595677935
2019,Grand Canyon Antelope,20,14,0.703545859
2019,Hampton University Pirates,18,17,0.659655606
2019,Hartford Hawks,18,15,0.572935152
2019,Harvard Crimson,19,12,0.555729672
2019,Hawaii Rainbow Warriors,18,13,0.626186474
2019,High Point Panthers,16,15,0.512142185
2019,Hofstra Pride,27,8,0.797898689
2019,Holy Cross Crusaders,16,17,0.410109368
2019,Houston Baptist Huskies,12,18,0.480334361
2019,Houston Cougars,33,4,0.896366097
2019,Howard Bison,17,17,0.522039167
2019,Idaho State Bengals,11,19,0.316926905
2019,Idaho Vandals,5,27,0.219801458
2019,Illinois Fighting Illini,12,21,0.411678076
2019,Illinois State Redbirds,17,16,0.436434172
2019,Illinois-Chicago Flames,16,16,0.50643809
2019,Incarnate Word Cardinals,6,25,0.189735681
2019,Indiana Hoosiers,19,16,0.633313862
2019,Indiana State Sycamores,15,16,0.416234026
2019,Indiana-Purdue Jaguars,16,17,0.580292314
2019,Iona Gaels,17,16,0.524385584
2019,Iowa Hawkeyes,23,12,0.644942686
2019,Iowa State Cyclones,23,12,0.775759636
2019,IUPU-Fort Wayne Mastadons,18,15,0.660950612
2019,Jackson State Tigers,13,19,0.338870269
2019,Jacksonville Dolphins,12,20,0.481807624
2019,Jacksonville State Gamecocks,24,9,0.773766081
2019,James Madison Dukes,14,19,0.406844845
2019,Kansas Jayhawks,26,10,0.685966795
2019,Kansas State Wildcats,25,9,0.734186522
2019,Kennesaw State Owls,6,26,0.124724387
2019,Kent State Golden Flashes,22,11,0.566572296
2019,Kentucky Wildcats,30,7,0.835846407
2019,La Salle Explorers,10,21,0.327555668
2019,Lafayette College Leopards,10,20,0.347542225
2019,Lamar Cardinals,20,13,0.759010547
2019,Lehigh Mountain Hawks,20,11,0.568710211
2019,Liberty University Flames,29,7,0.867744553
2019,Lipscomb Bison,29,8,0.850057164
2019,Long Island Brooklyn Blackbirds,16,16,0.539092786
2019,Longwood Lancers,16,18,0.498935619
2019,Louisiana State Tigers,28,7,0.727366034
2019,Louisiana Tech Bulldogs,20,13,0.661528961
2019,Louisiana-Lafayette Ragin Cajuns,19,13,0.536493352
2019,Louisiana-Monroe Warhawks,19,16,0.626083341
2019,Louisville Cardinals,20,14,0.709881074
2019,Loyola-Chicago Ramblers,20,14,0.687308107
2019,Loyola-Maryland Greyhounds,11,21,0.35016835
2019,Loyola-Marymount Lions,1,1,0.325608146
2019,Maine Black Bears,5,27,0.203561079
2019,Manhattan Jaspers,11,21,0.278894685
2019,Marist Red Foxes,12,19,0.426673222
2019,Marquette Golden Eagles,24,10,0.749018295
2019,Marshall Thundering Herd,23,14,0.499139668
2019,Maryland Terrapins,23,11,0.707929047
2019,Maryland-Baltimore County Retrievers,21,13,0.633093747
2019,Maryland-Eastern Shore Hawks,7,25,0.092280467
2019,Massachusetts Minutemen,11,21,0.400327051
2019,Massachusetts-Lowell River Hawks,15,17,0.537767008
2019,McNeese State Cowboys,9,22,0.329730872
2019,Memphis Tigers,22,14,0.678054187
2019,Mercer Bears,11,20,0.502280803
2019,Miami-Florida Hurricanes,14,18,0.524641192
2019,Miami-Ohio Redhawks,15,17,0.538645726
2019,Michigan State Spartans,32,7,0.860013019
2019,Michigan Wolverines,30,7,0.859463799
2019,Middle Tennessee State Blue Raiders,11,21,0.311730417
2019,Minnesota Golden Gophers,22,14,0.545623807
2019,Mississippi Rebels,20,13,0.642362093
2019,Mississippi State Bulldogs,23,11,0.722298022
2019,Mississippi Valley State Delta Devils,6,26,0.120681038
2019,Missouri State Bears,16,16,0.557307357
2019,Missouri Tigers,15,17,0.478648811
2019,Missouri-Kansas City Kangaroos,11,21,0.36726276
2019,Monmouth-New Jersey Hawks,14,21,0.293973896
2019,Montana Grizzlies,26,9,0.747695204
2019,Montana State Bobcats,15,17,0.449469027
2019,Morehead State Eagles,13,20,0.386587746
2019,Morgan State Bears,9,21,0.341464307
2019,Mount Saint Marys Mountaineers,9,22,0.287204318
2019,Murray State Racers,28,5,0.875232149
2019,Navy Midshipmen,12,19,0.289189462
2019,Nebraska Cornhuskers,19,17,0.662800417
2019,Nebraska-Omaha Mavericks,21,11,0.570581871
2019,Nevada Wolf Pack,29,5,0.86588244
2019,New Hampshire Wildcats,5,24,0.203545118
2019,New Jersey Tech Highlanders,22,13,0.574126592
2019,New Mexico Lobos,14,18,0.488489864
2019,New Mexico State Aggies,30,5,0.876115243
2019,New Orleans Privateers,19,14,0.563864753
2019,Niagara Purple Eagles,13,19,0.379400282
2019,Nicholls State Colonels,14,17,0.452954985
2019,Norfolk State Spartans,22,14,0.643983635
2019,North Alabama Lions,10,22,0.274798577
2019,North Carolina A&T Aggies,19,13,0.536787969
2019,North Carolina Central Eagles,18,16,0.670843101
2019,North Carolina State Wolfpack,24,12,0.765380922
2019,North Carolina Tar Heels,29,7,0.83555145
2019,North Carolina-Asheville Bulldogs,4,27,0.095286792
2019,North Carolina-Charlotte 49ers,8,21,0.235691272
2019,North Carolina-Greensboro Spartans,29,7,0.76287551
2019,North Carolina-Wilmington Seahawks,10,23,0.351373314
2019,North Dakota Fighting Hawks,12,18,0.527824758
2019,North Dakota State Bison,19,16,0.515077872
2019,North Florida Ospreys,16,17,0.453137032
2019,North Texas Mean Green Eagles,21,12,0.74159039
2019,Northeastern Huskies,23,11,0.65744524
2019,Northern Arizona Lumberjacks,10,21,0.350797274
2019,Northern Colorado Bears,21,11,0.72491683
2019,Northern Illinois Huskies,17,17,0.595710828
2019,Northern Iowa Panthers,16,18,0.482712115
2019,Northern Kentucky Norse,26,9,0.792744273
2019,Northwestern State Demons,11,20,0.252571999
2019,Northwestern Wildcats,13,19,0.531759501
2019,Notre Dame Fighting Irish,14,19,0.488718321
2019,Oakland Golden Grizzlies,16,17,0.519276529
2019,Ohio Bobcats,14,17,0.371947705
2019,Ohio State Buckeyes,20,15,0.60758145
2019,Oklahoma Sooners,20,14,0.611611795
2019,Oklahoma State Cowboys,12,20,0.37635974
2019,Old Dominion Monarchs,26,9,0.689267527
2019,Oral Roberts Golden Eagles,11,21,0.326838029
2019,Oregon Ducks,25,13,0.770839164
2019,Oregon State Beavers,18,13,0.624334422
2019,Pacific Tigers,14,18,0.381714668
2019,Penn State Nittany Lions,14,18,0.538146774
2019,Pennsylvania Quakers,19,12,0.651249213
2019,Pepperdine Waves,16,18,0.543096136
2019,Pittsburgh Panthers,14,19,0.543597693
2019,Portland Pilots,7,25,0.193167718
2019,Portland State Vikings,16,16,0.574036761
2019,Prairie View A&M Panthers,22,13,0.57859167
2019,Presbyterian Blue Hose,20,16,0.686176303
2019,Princeton Tigers,16,12,0.496056762
2019,Providence Friars,18,16,0.557380751
2019,Purdue Boilermakers,26,10,0.793025949
2019,Quinnipiac Bobcats,16,15,0.543826544
2019,Radford Highlanders,22,11,0.699437553
2019,Rhode Island Rams,18,15,0.560766782
2019,Rice University Owls,13,19,0.381746136
2019,Richmond Spiders,13,20,0.479057763
2019,Rider Broncs,16,15,0.551998102
2019,Robert Morris Colonials,18,17,0.547400339
2019,Rutgers Scarlet Knights,14,17,0.467387205
2019,Sacred Heart Pioneers,15,17,0.549400736
2019,Saint Bonaventure Bonnies,18,16,0.62007211
2019,Saint Francis-New York Terriers,17,16,0.527437838
2019,Saint Francis-Pennsylvania Red Flash,18,15,0.507135983
2019,Saint Johns Red Storm,21,13,0.579693952
2019,Saint Josephs-Pennsylvania Hawks,14,19,0.425707499
2019,Saint Louis Billikens,23,13,0.60953133
2019,Saint Marys College-California Gaels,22,12,0.773395434
2019,Saint Peters Peacocks,10,22,0.289675664
2019,Sam Houston State Bearkats,21,12,0.673627485
2019,Samford Bulldogs,17,16,0.59585222
2019,San Diego State Aztecs,21,13,0.653223431
2019,San Diego Toreros,21,15,0.634750352
2019,San Francisco Dons,21,10,0.765460554
2019,San Jose State Spartans,4,27,0.098619278
2019,Santa Clara Broncos,16,15,0.432272765
2019,Savannah State Tigers,11,20,0.204769679
2019,Seattle University Red Hawks,18,15,0.645047738
2019,Seton Hall Pirates,20,14,0.566884959
2019,Siena College Saints,17,16,0.444329119
2019,South Alabama Jaguars,17,17,0.513475424
2019,South Carolina Gamecocks,16,16,0.512139571
2019,South Carolina State Bulldogs,8,26,0.300654541
2019,South Carolina-Upstate Spartans,6,26,0.26581719
2019,South Dakota Coyotes,13,17,0.478327985
2019,South Dakota State Jackrabbits,24,9,0.807442765
2019,South Florida Bulls,24,14,0.683380813
2019,Southeast Missouri State Redhawks,10,21,0.326688864
2019,Southeastern Louisiana Lions,17,16,0.495395457
2019,Southern California Trojans,16,17,0.610482641
2019,Southern Illinois Salukis,17,15,0.558800278
2019,Southern Illinois-Edwardsville Cougars,10,21,0.250957436
2019,Southern Methodist Mustangs,15,17,0.560502387
2019,Southern Mississippi Golden Eagles,20,13,0.739952473
2019,Southern University A&M Jaguars,7,25,0.212603164
2019,Southern Utah Thunderbirds,17,17,0.506980481
2019,Stanford Cardinal,15,16,0.531973683
2019,Stephen F. Austin State Lumberjacks,14,16,0.433123145
2019,Stetson Hatters,7,24,0.223418535
2019,Stony Brook Seawolves,24,9,0.688478118
2019,Syracuse Orange,20,14,0.634327153
2019,Temple Owls,23,10,0.611797576
2019,Tennessee State Tigers,9,21,0.335934429
2019,Tennessee Tech Golden Eagles,8,23,0.243535277
2019,Tennessee Volunteers,31,6,0.840884741
2019,Tennessee-Chattanooga Moccasins,12,20,0.383000916
2019,Tennessee-Martin Skyhawks,12,19,0.365742682
2019,Texas A&M Aggies,14,18,0.450599705
2019,Texas A&M-Corpus Christi Islanders,14,18,0.502411746
2019,Texas Christian Horned Frogs,23,14,0.646368674
2019,Texas Longhorns,21,16,0.664958375
2019,Texas Rio Grande Vaqueros,20,17,0.510722168
2019,Texas Southern Tigers,24,14,0.578205107
2019,Texas State Bobcats,24,10,0.762770407
2019,Texas Tech Red Raiders,31,7,0.887218881
2019,Texas-Arlington Mavericks,17,16,0.478784153
2019,Texas-El Paso Miners,8,21,0.319844707
2019,Texas-San Antonio Roadrunners,17,15,0.576976937
2019,Toledo Rockets,25,8,0.769100075
2019,Towson Tigers,10,22,0.361331211
2019,Troy Trojans,12,18,0.42747802
2019,Tulane Green Wave,4,27,0.186982575
2019,Tulsa Golden Hurricane,18,14,0.528025397
2019,UCLA Bruins,17,16,0.51294157
2019,UNLV Rebels,17,14,0.538492363
2019,Utah State Aggies,28,7,0.835715778
2019,Utah Utes,17,14,0.535180829
2019,Utah Valley Wolverines,25,10,0.707777368
2019,Valparaiso Crusaders,15,18,0.520991869
2019,Vanderbilt Commodores,9,23,0.350721494
2019,Vermont Catamounts,27,7,0.833703958
2019,Villanova Wildcats,26,10,0.716044182
2019,Virginia Cavaliers,35,3,0.922296848
2019,Virginia Commonwealth Rams,25,8,0.802776627
2019,Virginia Military Keydets,11,21,0.321418302
2019,Virginia Tech Hokies,26,9,0.850760753
2019,Wagner Seahawks,13,17,0.411642623
2019,Wake Forest Demon Deacons,11,20,0.262236881
2019,Washington Huskies,27,9,0.68188176
2019,Washington State Cougars,11,21,0.373360015
2019,Weber State Wildcats,18,15,0.659073936
2019,West Virginia Mountaineers,15,21,0.379031095
2019,Western Carolina Catamounts,7,25,0.251251264
2019,Western Illinois Leathernecks,10,21,0.415954112
2019,Western Kentucky Hilltoppers,20,14,0.578623179
2019,Western Michigan Broncos,8,24,0.300486567
2019,Wichita State Shockers,22,15,0.56627332
2019,William & Mary Tribe,14,17,0.430745491
2019,Winthrop Eagles,18,12,0.64457747
2019,Wisconsin Badgers,23,11,0.747129874
2019,Wisconsin-Green Bay Phoenix,21,17,0.545054925
2019,Wisconsin-Milwaukee Panthers,9,22,0.314968661
2019,Wofford Terriers,30,5,0.910827369
2019,Wright State Raiders,21,14,0.693408447
2019,Wyoming Cowboys,8,24,0.199217393
2019,Xavier Musketeers,19,16,0.555149016
2019,Yale Bulldogs,22,8,0.730511914
2019,Youngstown State Penguins,12,20,0.386840697
2019,Merrimack Warriors,0,0,0
